categorias,tokens,etiquetas
Time,"['elgin', 'illinoi', 'hello', 'life', 'team', 'attach', 'spreadsheet', 'pleas', 'find', 'correct', 'group', 'code', 'current', 'employe', 'pleas', 'updat', 'make', 'appropri', 'chang', 'per', 'attach', 'spreadsheet', 'cat', 'sap', 'effect', 'date', 'period', 'shift', 'differenti', 'need', 'remov', 'employe', 'need', 'updat', 'perarea', 'lafarg', 'support', 'specialist', 'ext', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['period', 'offic', 'sinc', 'std', 'abl', 'submit', 'time', 'sheet', 'attach', 'time', 'period', 'howev', 'paid', 'overtim', 'week', 'paid', 'submit', 'pleas', 'attach', 'thank', 'custom', 'admin', 'holcim', 'inc', 'blvd', 'hwi', 'phone', 'fax', 'email', 'www', 'holcom', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['afternoon', 'pleas', 'adjust', 'person', 'time', 'reflect', 'follow', 'hour', 'remain', 'hour', 'thank', 'payrol', 'coordin', 'rmx', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'voip', 'fax', 'cell', 'email', 'www', 'aggreg', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['need', 'chang', 'krono', 'time', 'card', 'mylif', 'chang', 'follow', 'personnel', 'time', 'card', 'number', 'krono', 'card', 'krono', 'time', 'card', 'regard', 'manag', 'landfil', 'oper', 'lafargeholcim', 'lordstown', 'recoveri', 'road', 'phone', 'mobil', 'fax', 'email', 'web', 'www', 'lordstownlandfil', 'com', 'http', 'www', 'lordstownlandfil', 'com', 'http', 'www', 'lafargenorthamerica', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['follow', 'task', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'name', 'employe', 'number', 'write', 'request', 'print', 'time', 'clock', 'punch', 'log', 'log', 'month', 'februari', 'research', 'check', 'sap', 'confirm', 'pii', 'task', 'resolut', 'contact', 'request', 'order', 'send', 'request', 'report', 'addit', 'info', 'edi', 'pleas', 'encrypt', 'send']",5
Time,"['fwd', 'hello', 'pleas', 'make', 'sure', 'time', 'get', 'pick', 'week', 'thank', 'offic', 'manag', 'execut', 'assist', 'aggreg', 'industri', 'region', 'blvd', 'suit', 'cell', 'email', 'aggreg', 'industri', 'compani', 'member', 'lafargeholcim', 'group', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'forward', 'messag', 'date', 'tue', 'oct', 'subject', 'morn', 'get', 'busi', 'yesterday', 'morn', 'forgot', 'approv', 'hour', 'end', 'late', 'night', 'hop', 'could', 'check', 'get', 'paid', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['krono', 'activ', 'pleas', 'activ', 'follow', 'time', 'card', 'number', 'thank', 'resourc', 'busi', 'partner', 'address', 'rout', 'ravena', 'phone', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'approv', 'thank', 'fri', 'write', 'hour', 'thru', 'qualiti', 'manag', 'holcim', 'inc', 'blvd', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'com', 'http', 'www', 'lafargeholcim', 'com', 'member', 'lafargeholcim', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['badg', 'card', 'activ', 'hello', 'badg', 'card', 'work', 'check', 'confirm', 'correct', 'system', 'think', 'need', 'assign', 'one', 'pleas', 'let', 'know', 'direct', 'go', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['employe', 'time', 'card', 'employe', 'need', 'input', 'time', 'card', 'cat', 'lafargeholcim', 'assist', 'manag', 'three', 'quarri', 'offic', 'mobil', 'fax', 'mail', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'sheet', 'overtim', 'approv', 'write', 'product', 'supervisor', 'lafargeholcim', 'midlothian', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['badg', 'card', 'badg', 'card', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['get', 'paid', 'hour', 'afternoon', 'sure', 'do', 'payrol', 'status', 'howev', 'get', 'paid', 'hour', 'work', 'abl', 'correct', 'group', 'track', 'morn', 'upload', 'hour', 'cat', 'system', 'day', 'work', 'attempt', 'maintain', 'time', 'cat', 'system', 'employe', 'first', 'day', 'submit', 'get', 'chang', 'attempt', 'payrol', 'report', 'employe', 'hour', 'total', 'show', 'report', 'therefor', 'look', 'like', 'hour', 'entir', 'week', 'process', 'incorrect', 'pleas', 'correct', 'payrol', 'status', 'hour', 'work', 'thank', 'payrol', 'specialist', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'fax', 'number', 'email', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['month', 'end', 'employe', 'hour', 'updat', 'month', 'morn', 'idea', 'month', 'end', 'hour', 'avail', 'regard', 'health', 'safeti', 'analyst', 'lafargeholcim', 'joppa', 'chain', 'offic', 'mobil', 'mail', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'approv', 'thank', 'fri', 'write', 'hour', 'thru', 'qualiti', 'manag', 'holcim', 'inc', 'blvd', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'com', 'http', 'www', 'lafargeholcim', 'com', 'member', 'lafargeholcim', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['pleas', 'assign', 'badg', 'pleas', 'notifi', 'complet', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['vacat', 'audit', 'morn', 'like', 'request', 'vacat', 'audit', 'follow', 'employe', 'two', 'year', 'thank', 'pleas', 'advis', 'complet', 'rmx', 'aggreg', 'industri', 'triangl', 'suit', 'greenbelt', 'cell', 'offic', 'aggreg', 'industri', 'compani', 'member', 'lafargeholcim', 'group', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'email', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['pleas', 'assign', 'badg', 'pleas', 'notifi', 'complet', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['pleas', 'paid', 'vacat', 'hour', 'remov', 'hour', 'hello', 'schedul', 'work', 'end', 'get', 'sick', 'sick', 'citi', 'seattl', 'need', 'hour', 'suppos', 'work', 'sap', 'allow', 'time', 'unschedul', 'system', 'paid', 'hour', 'need', 'take', 'vacat', 'time', 'pleas', 'help', 'get', 'do', 'feel', 'contact', 'question', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['orlean', 'overtim', 'morn', 'pleas', 'attach', 'document', 'orlean', 'overtim', 'log', 'globalplex', 'system', 'allow', 'enter', 'employe', 'time', 'regard', 'termin', 'manag', 'orlean', 'globalplex', 'lafarg', 'holcim', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['lunch', 'deduct', 'morn', 'minut', 'deduct', 'time', 'suppos', 'lunch', 'set', 'driver', 'deduct', 'thank', 'supervisor', 'aggreg', 'industri', 'mid', 'atlant', 'region', 'reich', 'cell', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'card', 'employe', 'need', 'replac', 'time', 'card', 'need', 'input', 'time', 'card', 'cat', 'also', 'employe', 'need', 'input', 'time', 'card', 'cat', 'thank', 'lafargeholcim', 'assist', 'manag', 'three', 'quarri', 'offic', 'mobil', 'fax', 'mail', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['enter', 'hour', 'temp', 'hour', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'tri', 'enter', 'hour', 'temp', 'seem', 'like', 'work', 'need', 'assist', 'enter', 'hour', 'temporari', 'hour', 'employe', 'research', 'sap', 'confirm', 'condirm', 'cat', 'resolut', 'escal', 'cat', 'addit', 'info', 'moment']",5
Time,"['employe', 'reassign', 'krono', 'card', 'pleas', 'assign', 'krono', 'card', 'employe', 'thank', 'administr', 'assist', 'landfil', 'oper', 'lafargeholcim', 'lordstown', 'recoveri', 'ext', 'mobil', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['non', 'exempt', 'time', 'sheet', 'intern', 'great', 'lake', 'lafarg', 'build', 'citi', 'address', 'mobil', 'web', 'http', 'www', 'lafargeholcim', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['timesheet', 'pleas', 'sign', 'send', 'approv', 'mylif', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['entri', 'hour', 'system', 'want', 'make', 'sure', 'correct', 'enter', 'told', 'go', 'back', 'verifi', 'hour', 'enter', 'system']",5
Time,"['pleas', 'assign', 'krono', 'card', 'employe', 'start', 'thank', 'administr', 'assist', 'landfil', 'oper', 'lafargeholcim', 'lordstown', 'recoveri', 'ext', 'mobil', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'manag', 'quer', 'work']",5
Time,"['krono', 'activ', 'pleas', 'activ', 'follow', 'time', 'card', 'number', 'thank', 'resourc', 'busi', 'partner', 'address', 'rout', 'ravena', 'phone', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['swr', 'krono', 'clock', 'time', 'punch', 'work', 'greet', 'mylif', 'clock', 'newli', 'instal', 'krono', 'clock', 'work', 'result', 'pleas', 'advis', 'abl', 'imag', 'imag', 'png', 'thank', 'kind', 'administr', 'assist', 'aggreg', 'industri', 'swr', 'inc', 'phone', 'mobil', 'www', 'lafargeholcim', 'http', 'www', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'lafargeholcim', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'email', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['time', 'card', 'employe', 'need', 'replac', 'time', 'card', 'need', 'input', 'time', 'card', 'cat', 'also', 'employe', 'need', 'input', 'time', 'card', 'cat', 'thank', 'lafargeholcim', 'assist', 'manag', 'three', 'quarri', 'offic', 'mobil', 'fax', 'mail', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['employe', 'time', 'card', 'need', 'input', 'time', 'card', 'cat', 'thank', 'lafarg', 'three', 'quarri', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
Time,"['driver', 'time', 'clock', 'employe', 'employe', 'write', 'hello', 'pleas', 'employe', 'locat', 'employe', 'locat', 'whose', 'krono', 'clock', 'work', 'issu', 'would', 'like', 'compar', 'set', 'make', 'sure', 'set', 'issu', 'regard', 'time', 'administr', 'depart', 'hire', 'retir', 'lafargeholcim', 'america', 'busi', 'servic', 'ab', 'carrera', 'piso', 'medel', 'colombia', 'phone', 'www', 'lafargeholcim', 'com', 'tue', 'write', 'occur', 'multipl', 'reason', 'ab', 'check', 'valid', 'employe', 'activ', 'employe', 'badg', 'number', 'futur', 'start', 'date', 'end', 'date', 'past', 'employe', 'badg', 'number', 'activ', 'incorrect', 'employe', 'assign', 'incorrect', 'termin', 'group', 'adc', 'check', 'valid', 'devic', 'group', 'specif', 'termin', 'updat', 'initi', 'chang', 'employe', 'inform', 'note', 'employe', 'inform', 'sent', 'timekeep', 'termin', 'possibl', 'employe', 'enrol', 'biometr', 'clock', 'employe', 'download', 'adc', 'login', 'ukg', 'workforc', 'central', 'login', 'ukg', 'workforc', 'timekeep', 'confirm', 'employe', 'activ', 'date', 'earlier', 'equal', 'today', 'login', 'ukg', 'workforc', 'timekeep', 'confirm', 'employe', 'badg', 'set', 'activ', 'date', 'earlier', 'equal', 'today', 'badg', 'activ', 'date', 'usual', 'match', 'employe', 'activ', 'date', 'login', 'ukg', 'workforc', 'timekeep', 'confirm', 'employe', 'assign', 'appropri', 'termin', 'group', 'data', 'collect', 'manag', 'ukg', 'workforc', 'devic', 'manag', 'applic', 'perform', 'updat', 'initi', 'employe', 'inform', 'devic', 'ensur', 'necessari', 'data', 'download', 'termin', 'process', 'project', 'manag', 'tel', 'cell', 'hire', 'retir', 'visit', 'nab', 'websit', 'http', 'ouj', 'bputcjmv', 'duo', 'guh', 'dbm', 'opensoci', 'googleusercont', 'com', 'gadget', 'ifr', 'utm', 'sourc', 'dept', 'section', 'utm', 'medium', 'email', 'utm', 'campaign', 'email', 'signatur', 'lafargeholcim', 'american', 'busi', 'servic', 'airport', 'airport', 'road', 'http', 'www', 'googl', 'com', 'map', 'airport', 'road', 'entri', 'gmail', 'sourc', 'map', 'http', 'map', 'googl', 'com', 'map', 'bairport', 'bmississauga', 'bon', 'websit', 'http', 'googl', 'com', 'lafargeholcim', 'com', 'fssc', 'portal', 'utm', 'sourc', 'address', 'section', 'utm', 'medium', 'email', 'utm', 'campaign', 'email', 'signatur', 'visit', 'websit', 'http', 'googl', 'com', 'lafargeholcim', 'com', 'fssc', 'portal', 'utm', 'sourc', 'site', 'section', 'utm', 'medium', 'email', 'utm', 'campaign', 'email', 'signatur', 'one', 'stop', 'shop', 'american', 'busi', 'servic', 'http', 'googl', 'com', 'lafargeholcim', 'com', 'fssc', 'portal', 'utm', 'sourc', 'site', 'section', 'utm', 'medium', 'email', 'utm', 'campaign', 'email', 'signatur', 'check', 'tue', 'write', 'morn', 'could', 'help', 'revis', 'report', 'pleas', 'thank', 'advanc', 'user', 'lafargeholcim', 'america', 'busi', 'servic', 'ab', 'phone', 'www', 'ab', 'com', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'tue', 'write', 'krono', 'clock', 'locat', 'shop', 'univers', 'http', 'www', 'googl', 'com', 'map', 'univers', 'entri', 'gmail', 'sourc', 'messag', 'one', 'valid', 'home', 'employe', 'imag', 'imag', 'png', 'thank', 'tue', 'write', 'name', 'employe', 'ezequi', 'write', 'hello', 'send', 'inform', 'issu', 'clock', 'number', 'employe', 'employe', 'help', 'issu', 'problem', 'krono', 'clock', 'contact', 'help', 'thank', 'advanc', 'write', 'help', 'thank', 'forward', 'messag', 'date', 'subject', 'fwd', 'driver', 'time', 'clock', 'could', 'help', 'time', 'type', 'thank', 'forward', 'messag', 'date', 'fri', 'subject', 'driver', 'time', 'clock', 'imag', 'img', 'jpg', 'fri', 'write', 'help', 'get', 'haul', 'tanker', 'driver', 'time', 'clock', 'driver', 'start', 'get', 'regist', 'clock', 'thank', 'materi', 'tanker', 'haul', 'supervisor', 'east', 'univers', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'texa', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'cell', 'materi', 'tanker', 'haul', 'supervisor', 'east', 'univers', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'texa', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'cell', 'rmx', 'oper', 'manag', 'materi', 'lafargeholcim', 'road', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'cell', 'email', 'web', 'www', 'materialsthatperform', 'com', 'rmx', 'oper', 'manag', 'materi', 'lafargeholcim', 'road', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'cell', 'email', 'web', 'www', 'materialsthatperform', 'com', 'mfg', 'busi', 'support', 'specialist', 'rmx', 'perform', 'lafargeholcim', 'http', 'www', 'googl', 'com', 'map', 'entri', 'gmail', 'sourc', 'http', 'www', 'googl', 'com', 'map', 'entri', 'gmail', 'sourc', 'phone', 'cell', 'fax', 'email', 'materi', 'tanker', 'haul', 'supervisor', 'east', 'univers', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'texa', 'http', 'www', 'googl', 'com', 'map', 'east', 'univers', 'texa', 'entri', 'gmail', 'sourc', 'cell', 'rmx', 'oper', 'manag', 'materi', 'lafargeholcim', 'road', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'http', 'www', 'googl', 'com', 'map', 'road', 'entri', 'gmail', 'sourc', 'cell', 'email', 'web', 'www', 'materialsthatperform', 'com', 'materi', 'tanker', 'haul', 'supervisor', 'east', 'univers', 'texa', 'cell', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",5
