categorias,tokens,etiquetas
Leaves,"['morn', 'pleas', 'updat', 'sap', 'std', 'eff', 'ldw', 'get', 'tri', 'thank', 'imag', 'imag', 'png', 'benefit', 'coordin', 'lafargeholcim', 'arbor', 'road', 'dunde', 'cell', 'email', 'websit', 'http', 'www', 'lafargeholcim', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['ltd', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['rtw', 'pleas', 'recal', 'effect']",3
Leaves,"['return', 'work', 'morn', 'pleas', 'activ', 'effect', 'thank']",3
Leaves,"['presqu', 'rtw', 'layoff', 'morn', 'follow', 'employe', 'return', 'work', 'layoff', 'thank', 'imag', 'imag', 'png', 'administr', 'assist', 'lafarg', 'great', 'lake', 'market', 'area', 'east', 'presqu', 'offic', 'cell', 'fax', 'mail', 'pleas', 'consid', 'environ', 'print', 'mail', 'unless', 'necessari', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['recal', 'hello', 'pleas', 'recal', 'effect', 'thank', 'sphr', 'resourc', 'busi', 'partner', 'aggreg', 'industri', 'lafargeholcim', 'holiday', 'drive', 'moorhead', 'direct', 'mobil', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['return', 'layoff', 'afternoon', 'right', 'sheet', 'thank', 'area', 'manag', 'aggreg', 'industri', 'mwr', 'citi', 'fax', 'www', 'aggreg', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['return', 'layoff', 'request', 'pleas', 'process', 'attach', 'spreadsheet', 'thank', 'product', 'manag', 'readi', 'holiday', 'drive', 'suit', 'moorhead', 'mobil', 'fax', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'com', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['return', 'activ', 'status', 'pleas', 'process', 'attach', 'employe', 'return', 'activ', 'status', 'effect', 'thank', 'oper', 'manag', 'readi', 'aggreg', 'industri', 'holiday', 'drive', 'moorhead', 'phone', 'mobil', 'email', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['return', 'work', 'hello', 'return', 'work', 'effect', 'pleas', 'reactiv', 'system']",3
Leaves,"['return', 'work', 'late', 'could', 'would', 'like', 'possibl', 'thank', 'area', 'manag', 'aggreg', 'industri', 'mwr', 'citi', 'fax', 'www', 'aggreg', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['return', 'work', 'hello', 'pleas', 'recal', 'effect']",3
Leaves,"['morn', 'pleas', 'attach', 'return', 'work', 'layoff', 'employe', 'return', 'thank', 'manag', 'wrentham', 'asphalt', 'hma', 'aggreg', 'industri', 'asphalt', 'divis', 'wrentham', 'phone', 'volp', 'cell', 'fax', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'email', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'email', 'pleas', 'delet', 'immedi', 'notifi', 'email', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['rtw', 'hello', 'pleas', 'recal', 'thank']",3
Leaves,"['pleas', 'activ', 'effect']",3
Leaves,"['attach', 'employe', 'rtw', 'attach']",3
Leaves,"['std', 'thank', 'offic', 'manag', 'inc', 'offic', 'fax', 'http', 'tarrantconcret', 'com', 'confidenti', 'notic', 'email', 'transmiss', 'attach', 'confidenti', 'intend', 'use', 'particular', 'entiti', 'also', 'work', 'product', 'protect', 'attorney', 'client', 'privileg', 'privileg', 'someon', 'intend', 'recipi', 'shall', 'deem', 'waiv', 'privileg', 'review', 'distribut', 'storag', 'transmitt', 'use', 'email', 'attach', 'unintend', 'recipi', 'expressli', 'prohibit', 'name', 'addresse', 'agent', 'email', 'address', 'pleas', 'immedi', 'notifi', 'sender', 'repli', 'email', 'perman', 'delet', 'email', 'attach', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['std', 'question', 'contact', 'check', 'happen', 'std', 'payment', 'either', 'hour', 'report', 'week', 'inform', 'provid', 'told', 'std', 'payment', 'would', 'need', 'wait', 'next', 'period', 'sinc', 'inform', 'report', 'yet', 'cigna']",3
Leaves,"['rtw', 'pleas', 'activ', 'effect']",3
Leaves,"['miss', 'std', 'payment', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'employe', 'std', 'approv', 'get', 'payment', 'week', 'std', 'research', 'sap', 'confirm', 'pii', 'resolut', 'escal', 'addit', 'info', 'pleas', 'get', 'back', 'email', 'possibl', 'check']",3
Leaves,"['dept', 'labor', 'occup', 'injuri', 'ill', 'survey', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['payrol', 'detail', 'provid']",3
Leaves,"['attach', 'return', 'work']",3
Leaves,"['std', 'name', 'verifi', 'ssn', 'yes', 'phone', 'number', 'email', 'address', 'request', 'row', 'without', 'receiv', 'payment', 'call', 'cigna', 'get', 'letter', 'approv', 'term', 'receiv', 'payment', 'week', 'want', 'know', 'go', 'receiv', 'payment', 'week', 'research', 'std', 'sinc', 'resolut', 'contact', 'addit', 'info']",3
Leaves,"['return', 'work', 'hello', 'come', 'back', 'work', 'pleas', 'activ', 'thank']",3
Leaves,"['activ', 'pleas', 'recal', 'employe', 'effect', 'thank', 'dispatch', 'manag', 'readi', 'central', 'region', 'aggreg', 'industri', 'holiday', 'drive', 'moorhead', 'phone', 'mobil', 'direct', 'fax', 'email', 'websit', 'www', 'lafargeholcim', 'www', 'materialsthatperform', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['std', 'payment', 'receiv', 'receiv', 'payment', 'today', 'verifi', 'disabi', 'tracker', 'claim', 'alreadi', 'end', 'need', 'contact', 'order', 'process', 'anoth', 'claim']",3
Leaves,"['ticket', 'reason', 'sick', 'time', 'info', 'requir', 'full', 'name', 'applic', 'ssn', 'dob', 'valid', 'ticket', 'reason', 'sick', 'time', 'info', 'requir', 'contact', 'number', 'email', 'address', 'research', 'pend', 'sick', 'resolut', 'pend', 'email', 'send', 'dep', 'addit', 'info']",3
Leaves,"['ticket', 'reason', 'std', 'payment', 'valid', 'full', 'name', 'applic', 'ssn', 'dob', 'valid', 'ticket', 'reason', 'std', 'payment', 'valid', 'contact', 'number', 'email', 'address', 'research', 'sap', 'show', 'std', 'payment', 'current', 'std', 'leav', 'resolut', 'follow', 'matrix', 'addit', 'info']",3
Leaves,"['cigna', 'fmla', 'request', 'roben', 'provid', 'inform']",3
Leaves,"['activ', 'termin', 'show', 'termin', 'return', 'leav', 'activ', 'termin', 'employ', 'histori', 'status', 'imag', 'imag', 'png', 'pension', 'analyst', 'lafargeholcim', 'arbor', 'dunde', 'phone', 'fax', 'email', 'web', 'www', 'lafargeholcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['payment', 'name', 'verifi', 'ssn', 'yes', 'verifi', 'dob', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'confirm', 'payment', 'research', 'verifi', 'inform', 'puoc', 'transact', 'resolut', 'info', 'provid', 'addit', 'info']",3
Leaves,"['incorrect', 'payment', 'std', 'call', 'notic', 'realli', 'affect', 'std', 'payment', 'sinc', 'claim', 'start', 'realli', 'believ', 'right', 'receiv', 'amount', 'also', 'consid', 'tomorrow', 'payment', 'incorrect', 'pleas', 'review', 'confirm', 'someth', 'miss', 'payment', 'let', 'payrol', 'depart', 'know', 'thank']",3
Leaves,"['call', 'know', 'much', 'percentag', 'compani', 'std', 'full', 'name', 'applic', 'ssn', 'dob', 'valid', 'ticket', 'reason', 'much', 'percentag', 'contact', 'number', 'email', 'address', 'final', 'resolut']",3
Leaves,"['rtw', 'hello', 'pleas', 'recal', 'back', 'work']",3
Leaves,"['std', 'earn', 'hour', 'name', 'social', 'secur', 'administr', 'employe', 'phone', 'number', 'email', 'address', 'request', 'want', 'confirm', 'hour', 'work', 'earn', 'std', 'research', 'check', 'puoc', 'resolut', 'provid', 'info', 'request', 'addit', 'info']",3
Leaves,"['std', 'process', 'name', 'verifi', 'ssn', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'know', 'could', 'start', 'std', 'process', 'research', 'valid', 'activ', 'bswift', 'resolut', 'provid', 'contact', 'cigna', 'phone', 'number', 'start', 'process', 'addit', 'info']",3
Leaves,"['life', 'insur', 'benefit', 'reactiv', 'life', 'insur', 'go', 'bswift', 'return', 'back', 'work', 'form', 'layoff', 'season', 'abl', 'reactiv', 'benefit', 'would', 'like', 'life', 'insur', 'back', 'spous', 'could', 'pleas', 'check', 'mani', 'thank']",3
Leaves,"['ltd', 'claim', 'drop', 'end', 'await', 'respons', 'call', 'ltd', 'year', 'today', 'receiv', 'letter', 'mail', 'state', 'claim', 'end', 'therefor', 'realli', 'know', 'told', 'contact', 'year', 'sinc', 'time', 'receiv', 'letter', 'use', 'get', 'assess', 'physician', 'think', 'relat', 'know', 'could', 'pleas', 'review', 'thank', 'regard']",3
Leaves,"['imag', 'png', 'employe', 'paid', 'hour', 'list', 'hour', 'cod', 'fault', 'accid', 'pend', 'medic', 'result', 'employe', 'paid', 'pend', 'result', 'pleas', 'advis', 'correct', 'pleas', 'make', 'direct', 'deposit', 'account', 'approv', 'manag', 'aggreg', 'industri', 'mid', 'atlant', 'region', 'drive', 'phone', 'mobil', 'email', 'www', 'aggreg', 'com', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['messag', 'rnp', 'fyi', 'term', 'disabl', 'year', 'set', 'return', 'work', 'pleas', 'addit', 'paperwork', 'attach', 'email', 'minut', 'ago', 'thank', 'write', 'afternoon', 'pleas', 'attach', 'correspond', 'debt', 'collect', 'forward', 'messag', 'date', 'subject', 'fwd', 'messag', 'rnp', 'afternoon', 'attach', 'correspond', 'debt', 'collect', 'forward', 'messag', 'date', 'subject', 'messag', 'rnp', 'mail', 'sent', 'rnp', 'aficio', 'scan', 'date', 'queri', 'manag', 'mobil', 'region', 'counsel', 'lafargeholcim', 'holcim', 'inc', 'aggreg', 'industri', 'manag', 'inc', 'bryn', 'mawr', 'suit', 'chicago', 'illinoi', 'offic', 'mobil', 'email', 'www', 'lafargeholcim', 'com', 'member', 'lafargeholcim', 'confidenti', 'notic', 'messag', 'intend', 'exclus', 'address', 'communic', 'contain', 'inform', 'proprietari', 'privileg', 'confidenti', 'legal', 'exempt', 'disclosur', 'name', 'addresse', 'author', 'print', 'retain', 'copi', 'dissemin', 'messag', 'part', 'receiv', 'messag', 'pleas', 'notifi', 'sender', 'immedi', 'mail', 'delet', 'destroy', 'copi', 'messag', 'resourc', 'busi', 'partner', 'address', 'rout', 'ravena', 'phone', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['hello', 'pleas', 'activ', 'time', 'card', 'krono', 'fmla', 'return', 'thank', 'offic', 'manag', 'chicago', 'slag', 'oper', 'lafargeholcim', 'watl', 'east', 'chicago', 'offic', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
Leaves,"['std', 'process', 'name', 'ssn', 'dob', 'phone', 'number', 'email', 'need', 'get', 'two', 'form', 'std', 'research', 'phone', 'list', 'resolut', 'let', 'employe', 'know', 'get', 'touch', 'cigna', 'start', 'std', 'process', 'ee', 'addit', 'info', 'moment']",3
Leaves,"['std', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'like', 'report', 'abl', 'work', 'research', 'sap', 'resolut', 'provid', 'cigna', 'phone', 'number', 'addit', 'info', 'moment']",3
Leaves,"['std', 'claim', 'name', 'verifi', 'ssn', 'yes', 'phone', 'number', 'email', 'address', 'request', 'std', 'know', 'go', 'paid', 'call', 'cigna', 'told', 'payment', 'approv', 'must', 'research', 'verifi', 'current', 'std', 'resolut', 'escal', 'lodo', 'per', 'matrix', 'pleas', 'contact', 'valid', 'reach', 'employe', 'addit', 'info', 'email', 'pleas', 'send', 'ticket', 'back']",3
Leaves,"['std', 'receiv', 'std', 'want', 'know', 'std', 'stop', 'hsa', 'contribut', 'deduct', 'would', 'hsa', 'mani', 'thank']",3
Leaves,"['std', 'payment', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'week', 'employe', 'alreadi', 'call', 'cigna', 'told', 'std', 'payment', 'approv', 'research', 'sap', 'puoc', 'sinc', 'info', 'per', 'puoc', 'payment', 'go', 'receiv', 'retroact', 'payment', 'pleas', 'provid', 'mani', 'detail', 'possibl', 'resolut', 'escal', 'benefit', 'addit', 'info', 'pleas', 'valid', 'get', 'back', 'employe', 'possibl']",3
Leaves,"['std', 'follow', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'regard', 'disabl', 'employe', 'call', 'cigna', 'told', 'std', 'progress', 'anyth', 'could', 'back', 'research', 'sap', 'std', 'disabl', 'resolut', 'recommend', 'wait', 'mention', 'cigna', 'also', 'told', 'though', 'std', 'authoris', 'cigna', 'addit', 'info', 'moment']",3
Leaves,"['std', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'std', 'moment', 'approv', 'receiv', 'undergo', 'cirugi', 'want', 'extend', 'std', 'research', 'sap', 'resolut', 'recommend', 'cigna', 'addit', 'info', 'moment']",3
Leaves,"['std', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'std', 'claim', 'inform', 'go', 'receiv', 'payment', 'research', 'sap', 'disabl', 'tracker', 'resolut', 'provid', 'inform', 'recommend', 'contact', 'cigna', 'addit', 'info', 'moment']",3
Leaves,"['std', 'approv', 'std', 'payment', 'yet', 'payment', 'yet', 'advis', 'need', 'wait', 'benefit', 'well', 'deduct', 'retro', 'close', 'ticket']",3
Leaves,"['std', 'payment', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'std', 'would', 'like', 'know', 'whether', 'paid', 'week', 'week', 'also', 'mention', 'someth', 'get', 'question', 'know', 'wife', 'email', 'offer', 'give', 'email', 'could', 'send', 'question', 'move', 'later', 'research', 'disabl', 'tracker', 'sap', 'resolut', 'provid', 'info', 'found', 'std', 'tracker', 'addit', 'info', 'moment']",3
Leaves,"['std', 'payment', 'name', 'verifi', 'ssn', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'confirm', 'payment', 'std', 'research', 'simu', 'sap', 'resolut', 'provid', 'info', 'addit', 'info']",3
Leaves,"['std', 'payment', 'name', 'verifi', 'ssn', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'confirm', 'payment', 'std', 'call', 'cigna', 'told', 'std', 'extend', 'research', 'simu', 'sap', 'resolut', 'provid', 'info', 'payment', 'wrong', 'reach', 'addit', 'info']",3
Leaves,"['relat', 'test', 'posit', 'someon', 'help', 'away', 'sinc', 'salari', 'std', 'payment', 'enter', 'salari', 'continu', 'std', 'approv', 'date', 'return', 'sap', 'std', 'std', 'leav', 'hold', 'whatev', 'happen', 'fiori', 'mylif', 'abl', 'address', 'piec', 'help', 'benefit', 'coordin', 'lafargeholcim', 'arbor', 'road', 'dunde', 'cell', 'email', 'websit', 'http', 'www', 'lafargeholcim', 'tue', 'jul', 'write', 'morn', 'ask', 'std', 'status', 'return', 'work', 'use', 'vacat', 'day', 'schedul', 'current', 'block', 'fiori', 'open', 'stub', 'review', 'vacat', 'day', 'take', 'std', 'salari', 'payment', 'pleas', 'find', 'get', 'updat', 'regard', 'thank', 'safeti', 'fundament', 'termin', 'manag', 'lafargeholcim', 'inc', 'termin', 'counti', 'phone', 'cell', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'write', 'get', 'thank', 'detail', 'let', 'cigna', 'know', 'updat', 'sap', 'well', 'benefit', 'coordin', 'lafargeholcim', 'arbor', 'road', 'dunde', 'cell', 'email', 'websit', 'http', 'www', 'lafargeholcim', 'wed', 'write', 'use', 'pto', 'benefit', 'first', 'time', 'day', 'quarantin', 'wife', 'sick', 'covid', 'time', 'get', 'also', 'sick', 'covid', 'ask', 'contact', 'cigna', 'std', 'per', 'larim', 'counti', 'inform', 'releas', 'return', 'work', 'addit', 'schedul', 'vacat', 'day', 'precis', 'return', 'work', 'tomorrow', 'std', 'adjust', 'end', 'per', 'right', 'notifi', 'signa', 'adjust', 'std', 'day', 'accord', 'thank', 'forward', 'messag', 'date', 'subject', 'relat', 'test', 'posit', 'pleas', 'attach', 'complet', 'request', 'call', 'morn', 'get', 'detail', 'complet', 'form', 'well', 'employe', 'contact', 'minut', 'contact', 'larim', 'counti', 'answer', 'question', 'trace', 'purpos', 'would', 'like', 'share', 'detail', 'encrypt', 'email', 'receiv', 'follow', 'phone', 'afternoon', 'counti', 'follow', 'covid', 'workplac', 'exposur', 'follow', 'today', 'encrypt', 'thank', 'take', 'time', 'discus', 'busi', 'workplac', 'respond', 'covid', 'discuss', 'employe', 'test', 'posit', 'covid', 'report', 'work', 'infecti', 'wednesday', 'earli', 'return', 'work', 'date', 'employe', 'base', 'symptom', 'onset', 'report', 'strategi', 'prevent', 'spread', 'covid', 'busi', 'workplac', 'vaccin', 'recommend', 'individu', 'protect', 'health', 'employe', 'prevent', 'spread', 'covid', 'inform', 'vaccin', 'larim', 'counti', 'websit', 'http', 'www', 'larim', 'org', 'health', 'communic', 'diseas', 'coronavirus', 'covid', 'covid', 'vaccin', 'registr', 'form', 'get', 'vaccin', 'larim', 'counti', 'found', 'http', 'larimerhealth', 'secur', 'forc', 'com', 'vaccin', 'in', 'also', 'accept', 'mani', 'vaccin', 'ask', 'requir', 'employe', 'show', 'proof', 'covid', 'vaccin', 'violat', 'ada', 'requir', 'http', 'www', 'eeoc', 'gov', 'wysk', 'know', 'covid', 'ada', 'rehabilit', 'act', 'eeo', 'hippa', 'screen', 'staff', 'recommend', 'screen', 'staff', 'enter', 'work', 'exclud', 'sick', 'screen', 'protocol', 'found', 'http', 'covid', 'colorado', 'gov', 'symptom', 'screen', 'sick', 'employe', 'contact', 'doctor', 'follow', 'recommend', 'test', 'larim', 'counti', 'public', 'health', 'found', 'http', 'www', 'larim', 'org', 'health', 'communic', 'diseas', 'coronavirus', 'covid', 'covid', 'test', 'attach', 'cdphe', 'employe', 'health', 'screen', 'form', 'email', 'refer', 'return', 'work', 'spoke', 'exclud', 'suspect', 'confirm', 'covid', 'cdc', 'guidanc', 'exclud', 'least', 'day', 'pass', 'sinc', 'symptom', 'first', 'appear', 'least', 'hour', 'pass', 'sinc', 'resolut', 'fever', 'without', 'use', 'fever', 'reduc', 'medic', 'symptom', 'improv', 'asymptomat', 'day', 'pass', 'sinc', 'date', 'specimen', 'collect', 'refer', 'guidanc', 'cdc', 'found', 'http', 'www', 'cdc', 'gov', 'coronavirus', 'ncov', 'hcp', 'disposit', 'home', 'patient', 'html', 'quarantin', 'expos', 'worker', 'quarantin', 'remain', 'pose', 'least', 'risk', 'spread', 'covid', 'other', 'cdc', 'also', 'accept', 'two', 'altern', 'option', 'quarantin', 'option', 'day', 'symptom', 'return', 'normal', 'activ', 'without', 'option', 'symptom', 'quarantin', 'day', 'return', 'normal', 'activ', 'negat', 'collect', 'within', 'previous', 'hour', 'test', 'occur', 'quarantin', 'quarantin', 'option', 'continu', 'symptom', 'monitor', 'precaut', 'like', 'must', 'do', 'full', 'day', 'percentag', 'peopl', 'spread', 'covid', 'other', 'exposur', 'contact', 'defin', 'household', 'member', 'intim', 'partner', 'caregiv', 'without', 'appropri', 'ppe', 'contact', 'foot', 'minut', 'hour', 'period', 'confirm', 'covid', 'start', 'hour', 'symptom', 'onset', 'date', 'test', 'asymptomat', 'meet', 'criterion', 'releas', 'isol', 'note', 'contact', 'defin', 'consecut', 'minut', 'someon', 'sick', 'multipl', 'time', 'work', 'shift', 'total', 'minut', 'consid', 'expos', 'covid', 'would', 'need', 'quarantin', 'individu', 'complet', 'full', 'seri', 'fda', 'author', 'covid', 'vaccin', 'day', 'pass', 'sinc', 'vaccin', 'requir', 'quarantin', 'exposur', 'covid', 'posit', 'disregard', 'quarantin', 'order', 'point', 'develop', 'covid', 'symptom', 'expos', 'follow', 'isol', 'guidanc', 'recommend', 'test', 'covid', 'refer', 'guidanc', 'cdc', 'found', 'http', 'www', 'cdc', 'gov', 'coronavirus', 'ncov', 'sick', 'quarantin', 'html', 'mask', 'fulli', 'vaccin', 'individu', 'without', 'mask', 'recommend', 'unvaccin', 'individu', 'age', 'continu', 'mask', 'public', 'indoor', 'set', 'busi', 'organ', 'right', 'incorpor', 'addit', 'polici', 'around', 'mask', 'would', 'like', 'busi', 'signag', 'found', 'http', 'drive', 'googl', 'com', 'drive', 'folder', 'stkxfcvpsr', 'xxrbnc', 'vsa', 'fsyp', 'addit', 'inform', 'also', 'found', 'websit', 'http', 'www', 'larim', 'org', 'health', 'communic', 'diseas', 'coronavirus', 'covid', 'covid', 'test', 'pleas', 'reach', 'anyth', 'els', 'support', 'busi', 'addit', 'employe', 'develop', 'symptom', 'posit', 'covid', 'thank', 'safeti', 'fundament', 'termin', 'manag', 'lafargeholcim', 'inc', 'termin', 'counti', 'phone', 'cell', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'write', 'thank', 'let', 'know', 'start', 'feel', 'start', 'symptom', 'start', 'would', 'abl', 'return', 'back', 'symptom', 'fever', 'least', 'hour', 'without', 'use', 'medic', 'need', 'complet', 'contact', 'trace', 'form', 'attach', 'determin', 'employe', 'would', 'consid', 'contact', 'determin', 'need', 'quarantin', 'individu', 'let', 'know', 'question', 'thank', 'write', 'morn', 'stay', 'isol', 'home', 'covid', 'start', 'feel', 'symptom', 'week', 'wednesday', 'fever', 'test', 'saturday', 'morn', 'call', 'notifi', 'get', 'result', 'posit', 'day', 'count', 'result', 'test', 'need', 'negat', 'return', 'work', 'might', 'posit', 'get', 'pleas', 'let', 'know', 'correct', 'follow', 'guidelin', 'thank', 'safeti', 'fundament', 'termin', 'manag', 'lafargeholcim', 'inc', 'termin', 'counti', 'phone', 'cell', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'tue', 'write', 'yes', 'need', 'send', 'home', 'start', 'quarantin', 'period', 'day', 'start', 'today', 'per', 'cdc', 'late', 'guidelin', 'local', 'counti', 'come', 'back', 'differ', 'quarantin', 'recommend', 'period', 'follow', 'direct', 'could', 'vari', 'cdc', 'code', 'normal', 'schedul', 'cat', 'code', 'sick', 'paid', 'compens', 'covid', 'relat', 'absenc', 'let', 'know', 'question', 'concern', 'thank', 'tue', 'write', 'get', 'confirm', 'wife', 'get', 'result', 'covid', 'today', 'posit', 'quarantin', 'per', 'colorado', 'counti', 'mandat', 'know', 'yet', 'get', 'counti', 'notif', 'regul', 'chang', 'shall', 'send', 'back', 'home', 'today', 'follow', 'screen', 'guidelin', 'pleas', 'advis', 'thank', 'safeti', 'fundament', 'termin', 'manag', 'lafargeholcim', 'inc', 'termin', 'counti', 'phone', 'cell', 'phone', 'fax', 'number', 'email', 'www', 'lafargeholcim', 'mshrd', 'resourc', 'manag', 'lafargeholcim', 'blvd', 'lakewood', 'offic', 'cell', 'fax', 'email', 'mshrd', 'resourc', 'manag', 'lafargeholcim', 'blvd', 'lakewood', 'offic', 'cell', 'fax', 'email', 'sent', 'gmail', 'mobil', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",3
